"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
-1.65801547576825,-0.174111935821128,0.833098722886498,-1.64614085960601,-0.368183959329645,1.07025425591658,-1.12200639162818,0.518259249197188,0.357270195194283,1.22414022846532,-0.604887434653975
-1.00659992395369,-3.25799662357631,-1.6312330020386,-0.452007100067511,-1.35955305167744,-1.17147014972058,-1.18389726482763,1.24798933883819,-2.69047450720596,0.0646384181565094,-0.166805166890011
0.723868924930064,-2.78322982673264,-1.64844660118693,-0.78266989073268,-1.09255562797045,3.12752597498857,-0.166712115342458,0.943874093526822,1.13977065605482,-0.0554143652769231,0.216835464082761
-1.70203040766497,0.106052354180693,0.261695412165856,0.0361877966434332,0.261252164158316,2.39280860763354,-1.39920927734152,0.845444213375969,-0.742103969148225,-0.658180958275028,0.294893260953152
0.574866351088391,0.283938066660487,-0.462619865111877,0.376239362409457,-0.546382322213077,-2.86641425424031,-0.843816776245164,0.67556258739519,-2.50310014677838,1.0252942271979,-0.301354294513571
1.80750711746019,1.23448020305445,1.82463716578599,-0.148633446392961,2.2463258108663,-2.12587784466449,-0.0709010422005246,-0.224793823934613,0.293812769725148,-0.718509166573928,0.0759801312710855
0.8025134472912,2.34573032885617,-1.30267068875403,0.821486664044071,1.4144996233651,-0.741435077836178,1.06910579569262,-0.654009544096561,0.327801585229768,0.446280667723157,-1.31237496679243
-0.398354386700099,0.781830802266346,1.18119459222228,0.79041607268715,-0.0794377865887485,2.5871989317517,-0.645265051672181,-0.156080543173425,1.45970544866426,-0.284665752915072,0.506356870683886
-0.259474688005802,2.73713271202678,-0.111530533548906,0.65487406997358,0.421749859829887,-0.103633259655843,0.358902296442374,-1.84674717804307,-0.323200224450856,0.165096626827066,1.85781888278676
0.0374403476830056,-0.944877815940227,-1.63037945844169,-1.3461331210531,3.03651312155972,0.929494948660136,-1.87647764664395,-0.524409106306224,1.79309125473973,0.415690192983171,0.100811149266535
1.55111903585179,1.0177281944082,1.00679873925926,0.342679463423174,-1.09354792660492,2.92099990449203,-0.531494711085276,-0.769058368000459,0.500108958517976,-0.0881810016250542,-0.60677327375225
0.303914661940729,1.21239646115294,-1.2538689134177,0.896839609335784,-0.301100868842332,-0.516516287977597,0.779752265116848,0.0845398669548621,-0.587093527129059,0.080650527792286,-0.736514648157056
0.995385662896489,0.315330616148271,-0.259887033983077,0.769458027467512,-0.27511225581894,0.350039704818333,-0.74241493103449,-0.871553326840983,1.07950191773396,-0.73514005345253,-0.454692136832702
1.72108498594866,-0.30093518421584,-1.37926665855122,-0.311721632611268,-1.61027594412399,1.47143333536703,1.53222021716823,-0.196740269193595,0.355258590821181,-1.04093815260493,-0.549882731682274
-1.43414980732123,-0.0597931264789593,-0.532525042877622,-1.41659005352333,-0.808994921727036,-0.877008137019788,-0.133251320640513,-1.13772670619275,-1.5145226672805,0.351935006921937,-0.227548602173856
2.29548092804692,1.37415266593268,2.02427446125537,-0.93802473947068,0.0908054015928253,0.737536914695405,0.290891270361903,-0.228613557567449,0.157326856711992,0.0735307712858476,1.39428690212293
1.07078911893407,0.867531888273847,1.22969104623184,0.00763375359633564,1.70891429682655,1.34435020926839,-0.440004676542508,0.997380692813571,1.17124423013446,0.170468897806273,0.718451955968507
0.481228349463773,-1.84816826206591,1.79612982510204,-2.33115032125422,-2.18716351318545,0.636395881229928,-0.334859664568262,-0.58605973063188,-0.301596784302983,-0.978357760260622,-0.559630688587435
-1.61128503128416,-0.736053927794924,-1.35948093638754,0.381814806311283,-0.0716739034713925,-1.44205295060094,0.108057792068686,1.00090704071495,0.430212397866131,-0.820579396675805,-0.00978232371043535
-0.855487021521414,0.611428388533269,-0.440117567000584,0.335141187543827,0.415237667932401,-0.302176328446147,-1.33493019762504,0.286058808903336,0.51380722468487,0.0396567943689203,-1.74990726668628
1.460368478643,1.16365213337296,2.62176625030932,-1.0197255067021,-0.358188620089923,1.02961360832242,-0.442447880227774,-0.765044256912536,0.052654862902746,-0.457314765509983,-0.916857083884911
-1.09675370133064,-1.12263227025507,-0.422713081084103,0.414795240218482,-2.39861902163286,-1.80750073430465,0.465049817682663,0.583228578981911,-2.70073291561517,-0.1416896364534,1.03064659630223
-0.315421996214241,-1.12492303666459,0.197820834088924,-1.2147026153366,-1.18612493410974,0.152596899835181,-0.553022274049207,0.0186685357920764,1.35344218590571,1.41593150041029,0.317758826928453
-0.894151976699912,2.09599514614373,0.725539265161979,0.9864049324898,1.46919494234638,2.14592416224597,1.1925995469296,0.082623357529721,2.15468740980538,1.66610679808677,1.26096624756466
0.230709874420384,0.147056790663283,-0.278851092163158,0.227492624409346,0.595471605211563,-0.653706842879459,-0.0777701760497895,0.816013440897871,1.49790682117184,-1.51679945460337,1.53004731229478
0.54937286511085,0.724328967063735,-0.200239873731656,0.449257819083467,1.53281462204437,-0.335133490380205,0.0861793157996611,0.642695805485815,1.70113754401386,-0.347128163542276,0.579444201202071
0.355811956609863,-0.483300321208685,0.889757921537001,0.325071102139734,0.61352946690647,1.0119071871225,-1.77262528348554,-1.03554620113015,-0.447830029768462,0.293976504068874,1.78681911241069
0.570778216008403,0.141634086911604,0.819833426180398,0.14992861697322,-0.892531015260212,-1.52128136484997,0.00727015769554376,-1.09577430857567,-0.278769321925971,-0.20431456625153,0.582641592243924
-0.774214968112093,-0.868131662755045,-0.141353023029547,-0.16314295148028,-1.24993517942992,0.0240302006038997,-1.23088496625213,-0.422786118819392,-2.7838886928221,0.370075407396767,-0.501176593923239
-0.447790446102589,-1.97444116771654,-0.0300552816698091,-1.24599414320593,1.72780666482102,-2.62690829980061,-0.440174464035564,-1.12039520497328,0.0938736652992472,0.444049312291248,-1.44859027793987
-1.28944538440672,-1.55385528286153,-1.78358699722084,-2.52471528543998,1.74708447057156,-3.35402670335562,1.95653757244323,-0.947050463219026,0.250390239872436,0.328959168818695,-1.01158804813108
-0.3338535022162,1.0565849904998,-1.11538355515712,0.241712991786984,0.227574073902054,-1.00518267969437,1.23594062028482,-0.10385305213771,-0.0187393896666481,-1.20889087897007,-0.945565869153745
1.12323912107084,-0.572033212898896,0.462063107246239,-0.66403648313171,1.51070928737321,-1.05695469023282,-0.22956081323723,-0.0894160287016828,-1.7604580429105,1.22324527593626,-0.727035732885248
2.36702578736284,0.280628716722725,0.991785075634914,0.965754043887957,-0.843386106663677,-1.23515450480846,0.503491398344058,-0.119734058043516,-3.16041715369404,-1.29022587914596,0.0661727107926081
2.63281234081797,0.275271226214546,-0.274526845518589,-0.375757857900359,0.523123489784699,2.20301611861473,-0.545486465194972,-0.513811908033427,1.51204158667359,-0.44149642259682,-0.133744618616692
-1.42677671731128,2.05821085045888,-0.777934799075121,0.427884165992012,-0.513111392823554,-1.7253919454576,0.413193521143436,0.0416795563962575,-1.16580415083228,0.676918999065852,-0.909180904309146
2.46965078417884,-0.552827652867238,-0.16798444434345,1.3642788688709,-1.5452060713035,-0.610808588162227,1.10543903933008,0.952297084244268,0.0593361826455646,-0.276792184401934,-1.73986030349339
-0.141206900874285,-0.710489652584807,-0.675590390815957,-0.00129648141965361,0.363702145769353,-1.07497536978072,-0.594372219342777,0.836432136628821,-0.479971047762886,-0.528675741207108,1.26278962850908
0.651409824174721,-0.318916668803301,-1.02622090701877,-1.17940620725143,-0.653827867508403,2.10366547688309,0.144639831022355,0.682386337419283,0.863147271383864,-1.13931908071844,-0.128257114447848
